plt_num,pickTime,Phase,evid,confidence,pickTime_floats,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,emodelx,emodely,emodelz,Unknown,UTCtime,orid,etype,dtype,msid,mlid,algorithm,auth,lddate,snr,angle,inclination,Ps,Pp,epi_direction,epi_distance,offset
17718.0686697,2018-07-06 01:38:53.056,P,122430,,1530841133056.0,201807060137.0,21119.0,32.8497,35.582,8.0988, 7/06/2018 (187)  1:38:50.100,45,45,,2.0,2.0,0.081037,0.0499519,0.062499,(187),2018-07-06T01:38:50.100000Z,,,,,,,,,5.751813953667293,131.9,42.84092911644491,0.79,0.53,166.12037440318997,13.824313607440423,-34.22037440318996
17718.1902303,2018-07-06 04:33:55.894,P,122441,,1530851635894.0,201807060432.0,21130.0,32.8981,35.4803,5.0, 7/06/2018 (187)  4:33:54.010,18,18,,1.6,,0.0667645,0.0695877,0.0478056,(187),2018-07-06T04:33:54.010000Z,,,,,,,,,5.644662571694726,220.5,55.95323683147442,0.75,0.59,217.5596706687923,10.139093641710774,2.940329331207633
17718.235386,2018-07-06 05:38:57.346,P,122444,,1530855537346.0,201807060537.0,21133.0,32.8502,35.5745,5.0, 7/06/2018 (187)  5:38:54.230,24,24,,2.0,1.9,0.146034,0.156911,0.216379,(187),2018-07-06T05:38:54.230000Z,,,,,,,,,2.4296562078849773,123.8,20.478033945157396,0.74,0.82,168.92713301785588,13.618814346887666,-45.12713301785587
17718.4228129,2018-07-06 10:08:51.035,P,122451,,1530871731035.0,201807061007.0,21140.0,32.8626,35.5746,5.653, 7/06/2018 (187) 10:08:48.440,35,35,,2.2,,0.0564413,0.0602212,0.0937138,(187),2018-07-06T10:08:48.440000Z,,,,,,,,,20.980260313288895,135.5,35.295436277628696,0.81,0.94,167.6493844500953,12.270437923172052,-32.14938445009532
17718.505535199998,2018-07-06 12:07:58.240,P,122454,,1530878878240.0,201807061206.0,21143.0,32.8317,35.5619,6.3986, 7/06/2018 (187) 12:07:55.210,39,39,,1.8,,0.0808166,0.017572,0.0486363,(187),2018-07-06T12:07:55.210000Z,,,,,,,,,4.1642638161563035,137.1,46.981720663181676,0.72,0.96,174.66993968454256,15.489606752424653,-37.569939684542554
17718.533810599998,2018-07-06 12:48:41.234,P,122455,,1530881321234.0,201807061247.0,21144.0,32.8384,35.5843,6.4721, 7/06/2018 (187) 12:48:37.970,30,30,,1.5,,0.0754975,0.075712,0.0923303,(187),2018-07-06T12:48:37.970000Z,,,,,,,,,3.3940015764254676,159.9,62.911538783111304,0.77,0.87,166.47099272881678,15.095986441370641,-6.570992728816821
17718.5385301,2018-07-06 12:55:29.001,P,122456,,1530881729001.0,201807061254.0,21145.0,32.8719,35.5727,5.0, 7/06/2018 (187) 12:55:26.590,34,34,,1.8,1.7,0.0443534,0.0235232,0.0472892,(187),2018-07-06T12:55:26.590000Z,,,,,,,,,2.1710696665230556,124.9,43.39020842969022,0.71,0.85,167.40649279911375,11.222390238462445,-42.50649279911373
17718.5452786,2018-07-06 13:05:12.066,P,122457,0.0,1530882312066.0,201807061304.0,21146.0,32.8677,35.5754,5.9362, 7/06/2018 (187) 13:05:09.560,38,38,,1.5,,0.025599,0.0282916,0.0606427,(187),2018-07-06T13:05:09.560000Z,,,,,,,,,2.8137979119196217,141.7,38.006263219039454,0.81,0.78,166.70136960802003,11.73400353311503,-25.001369608020028
17718.5594357,2018-07-06 13:25:35.245,P,122459,,1530883535245.0,201807061324.0,21148.0,32.8524,35.5692,7.6534, 7/06/2018 (187) 13:25:32.260,34,34,,1.6,,0.0461528,0.0187124,0.0468445,(187),2018-07-06T13:25:32.260000Z,,,,,,,,,2.352231322611116,159.7,39.07029916396148,0.7,0.62,170.8198148243748,13.291010927763125,-11.11981482437476
17718.6276174,2018-07-06 15:03:46.144,P,122464,,1530889426144.0,201807061502.0,21153.0,32.8514,35.5625,6.2676, 7/06/2018 (187) 15:03:43.380,45,45,,1.8,1.7,0.0407583,0.0372756,0.05695,(187),2018-07-06T15:03:43.380000Z,,,,,,,,,5.466299776457151,137.1,43.549586556711425,0.77,0.9,173.55558270467148,13.31622529884172,-36.45558270467149
17718.648571,2018-07-06 15:33:56.528,P,122467,,1530891236528.0,201807061532.0,21156.0,32.8732,35.5754,5.3762, 7/06/2018 (187) 15:33:54.060,42,42,,1.8,,0.0506534,0.0356535,0.0382365,(187),2018-07-06T15:33:54.060000Z,,,,,,,,,3.218738359820042,143.8,41.64091949394475,0.47,0.59,165.97862773964457,11.139678838481547,-22.178627739644558
17718.669896,2018-07-06 16:04:39.012,P,122469,,1530893079012.0,201807061603.0,21158.0,32.8657,35.5732,5.0, 7/06/2018 (187) 16:04:36.780,32,32,,1.2,,0.0391657,0.0456836,0.0417186,(187),2018-07-06T16:04:36.780000Z,,,,,,,,,2.003708149251283,135.6,45.91605787234715,0.7,0.73,167.909724351686,11.905879613700511,-32.30972435168602
17718.6778438,2018-07-06 16:16:05.698,P,122470,,1530893765698.0,201807061615.0,21159.0,32.8621,35.5674,5.6666, 7/06/2018 (187) 16:16:03.130,30,30,,1.3,,0.0575277,0.0258675,0.0922014,(187),2018-07-06T16:16:03.130000Z,,,,,,,,,2.754165073559562,103.4,38.97417571112318,0.66,0.71,170.79222570064212,12.199411748805376,-67.39222570064213
17718.7176686,2018-07-06 17:13:26.566,P,122472,,1530897206566.0,201807061712.0,21161.0,32.8685,35.5736,5.0, 7/06/2018 (187) 17:13:24.170,48,48,,2.0,1.9,0.0470619,0.0241631,0.0208897,(187),2018-07-06T17:13:24.170000Z,,,,,,,,,14.565158722451612,130.0,54.781447406849175,0.83,0.97,167.40797701626187,11.60968387487022,-37.40797701626188
17718.7288807,2018-07-06 17:29:35.288,P,122473,,1530898175288.0,201807061728.0,21162.0,32.8661,35.5788,5.3374, 7/06/2018 (187) 17:29:32.770,31,31,,1.3,,0.0524064,0.0270767,0.0559057,(187),2018-07-06T17:29:32.770000Z,,,,,,,,,3.067879669311852,138.3,41.250899398196715,0.73,0.83,165.41899526566377,11.98311239413415,-27.11899526566374
17718.7304187,2018-07-06 17:31:48.170,P,122474,,1530898308170.0,201807061731.0,21163.0,32.8781,35.5811,5.7983, 7/06/2018 (187) 17:31:45.800,44,44,,1.6,1.5,0.0533636,0.065924,0.0569388,(187),2018-07-06T17:31:45.800000Z,,,,,,,,,6.475938943621258,133.8,36.18840115785967,0.84,0.93,162.5240197292921,10.759382826124718,-28.724019729292074
17718.7700675,2018-07-06 18:28:53.830,P,122477,0.0,1530901733830.0,201807061828.0,21166.0,32.8693,35.5773,7.1243, 7/06/2018 (187) 18:28:51.120,20,20,,0.9,,0.0398237,0.0435951,0.0707879,(187),2018-07-06T18:28:51.120000Z,,,,,,,,,3.165725974998065,120.7,66.11176991795341,0.55,0.71,165.64670954684988,11.603585913112536,-44.946709546849874
17718.7708069,2018-07-06 18:29:57.713,P,122478,,1530901797713.0,201807061829.0,21167.0,32.8683,35.5797,5.6448, 7/06/2018 (187) 18:29:55.360,30,30,,1.4,,0.0541343,0.0282672,0.0577579,(187),2018-07-06T18:29:55.360000Z,,,,,,,,,4.2680542454075345,129.1,42.76217809124217,0.79,0.89,164.72340972164756,11.768346317504138,-35.62340972164757
17718.7747925,2018-07-06 18:35:42.073,P,122479,,1530902142073.0,201807061834.0,21168.0,32.8427,35.5839,5.0, 7/06/2018 (187) 18:35:38.840,26,26,,1.8,1.7,0.14571,0.149021,0.159487,(187),2018-07-06T18:35:38.840000Z,,,,,,,,,7.688323686764034,127.4,49.45380127607243,0.81,0.7,166.17573418370745,14.622540920870744,-38.77573418370745
17718.7789648,2018-07-06 18:41:42.560,P,122480,,1530902502560.0,201807061840.0,21169.0,32.8473,35.5652,5.1452, 7/06/2018 (187) 18:41:39.590,26,26,,1.2,,0.0373424,0.0333932,0.0392728,(187),2018-07-06T18:41:39.590000Z,,,,,,,,,3.2398066186366186,134.2,48.77883045013188,0.73,0.82,172.72704509576153,13.798962680321432,-38.52704509576154
17718.833261,2018-07-06 19:59:53.751,P,122483,,1530907193751.0,201807061958.0,21172.0,32.8246,35.5882,5.0, 7/06/2018 (187) 19:59:50.070,26,26,,1.9,1.8,0.157858,0.156536,0.2405,(187),2018-07-06T19:59:50.070000Z,,,,,,,,,3.950544448053967,138.8,42.87486722902383,0.78,0.93,166.4850846693591,16.6731437443836,-27.6850846693591
17718.834101499997,2018-07-06 20:01:06.369,P,122484,,1530907266369.0,201807061959.0,21173.0,32.8243,35.5784,5.0, 7/06/2018 (187) 20:01:02.970,18,18,,1.4,,0.115354,0.159188,0.156312,(187),2018-07-06T20:01:02.970000Z,,,,,,,,,2.5875574435807946,137.6,51.010858841632256,0.76,0.61,169.6025994369106,16.516331583384034,-32.002599436910614
17718.8346925,2018-07-06 20:01:57.433,P,122485,,1530907317433.0,201807062000.0,21174.0,32.8355,35.5772,5.0, 7/06/2018 (187) 20:01:53.450,18,18,,1.5,,0.155676,0.122255,0.0903542,(187),2018-07-06T20:01:53.450000Z,,,,,,,,,2.248888811818963,147.6,45.824871721025225,0.67,0.47,169.1744804732102,15.271555196571137,-21.57448047321018
17718.847702799998,2018-07-06 20:20:41.522,P,122487,,1530908441522.0,201807062018.0,21176.0,32.8296,35.5821,5.0, 7/06/2018 (187) 20:20:38.300,14,14,,2.0,,0.143828,0.152404,0.259334,(187),2018-07-06T20:20:38.300000Z,,,,,,,,,5.84173025100009,132.2,36.04735499154137,0.72,0.81,168.00492793334928,16.00514876178378,-35.804927933349305
17718.8543778,2018-07-06 20:30:18.239,P,122489,,1530909018239.0,201807062029.0,21178.0,32.8704,35.5741,5.8936, 7/06/2018 (187) 20:30:15.430,30,30,,1.1,,0.0557961,0.0279771,0.0595381,(187),2018-07-06T20:30:15.430000Z,,,,,,,,,3.8213901603612674,145.7,26.87372401803914,0.69,0.83,166.94825463674917,11.414019073196776,-21.24825463674919
17718.8903717,2018-07-06 21:22:08.116,P,122491,,1530912128116.0,201807062121.0,21180.0,32.8734,35.5714,5.0, 7/06/2018 (187) 21:22:05.680,35,35,,1.2,,0.00966124,0.0203246,0.00569562,(187),2018-07-06T21:22:05.680000Z,,,,,,,,,2.086073794622225,133.9,29.75273319716548,0.42,0.08,167.8331783858627,11.033465713576165,-33.93317838586271
17718.9003872,2018-07-06 21:36:33.447,P,122492,,1530912993447.0,201807062135.0,21181.0,32.8309,35.5979,5.0, 7/06/2018 (187) 21:36:30.020,22,22,,1.8,1.6,0.110941,0.0647283,0.217246,(187),2018-07-06T21:36:30.020000Z,,,,,,,,,10.143103414650605,132.4,30.95095374572762,0.8,0.89,162.7959002304798,16.237010738559118,-30.395900230479782
17718.9194859,2018-07-06 22:04:03.581,P,122493,,1530914643581.0,201807062203.0,21182.0,33.5026,35.5535,5.0, 7/06/2018 (187) 22:03:35.840,10,10,,1.0,,0.195538,0.139416,0.312705,(187),2018-07-06T22:03:35.840000Z,,,,,,,,,1.6011715781478506,140.2,54.000233042851434,0.61,0.41,0.6283881974765105,59.18152092345684,139.57161180252348
17718.931042400003,2018-07-06 22:20:42.058,P,122495,,1530915642058.0,201807062219.0,21184.0,32.8395,35.5768,5.0, 7/06/2018 (187) 22:20:38.860,26,26,,1.9,1.9,0.153473,0.161498,0.179122,(187),2018-07-06T22:20:38.860000Z,,,,,,,,,11.368709467368808,132.7,46.47443965204506,0.83,0.93,168.9940121308204,14.827731993315654,-36.29401213082044
17718.948841999998,2018-07-06 22:46:19.950,P,122497,,1530917179950.0,201807062245.0,21186.0,32.8453,35.5767,6.4162, 7/06/2018 (187) 22:46:16.700,28,28,,1.4,,0.0707454,0.0697349,0.0566659,(187),2018-07-06T22:46:16.700000Z,,,,,,,,,3.6666932963613816,137.5,51.81038473007354,0.8,0.57,168.53472902068597,14.193303279951076,-31.03472902068596
17718.9547408,2018-07-06 22:54:49.604,P,122499,,1530917689604.0,201807062253.0,21188.0,32.8559,35.5831,5.0, 7/06/2018 (187) 22:54:46.640,32,32,,2.5,2.6,0.109574,0.251794,0.169923,(187),2018-07-06T22:54:46.640000Z,,,,,,,,,57.93816964128522,132.6,37.080936325628876,0.81,0.92,164.96888682826102,13.182254495579212,-32.36888682826105
17718.9881776,2018-07-06 23:42:58.538,P,122501,,1530920578538.0,201807062341.0,21190.0,32.8745,35.5777,6.3339, 7/06/2018 (187) 23:42:56.090,43,43,,1.6,,0.0585019,0.0405037,0.0404822,(187),2018-07-06T23:42:56.090000Z,,,,,,,,,5.8286315187833155,130.4,43.455401115786515,0.75,0.91,164.71696587455634,11.054084135149438,-34.31696587455635
17718.996388099997,2018-07-06 23:54:47.926,P,122503,,1530921287926.0,201807062353.0,21192.0,32.86,35.578,5.0, 7/06/2018 (187) 23:54:45.520,28,28,,1.3,,0.0497336,0.0331493,0.0530323,(187),2018-07-06T23:54:45.520000Z,,,,,,,,,5.859206804790944,154.7,35.06865176335481,0.84,0.86,166.5214783795003,12.623155168528717,-11.821478379500304
17719.0682061,2018-07-07 01:38:13.001,P,122504,,1530927493001.0,201807070136.0,21193.0,32.8625,35.5779,5.0, 7/07/2018 (188)  1:38:10.290,9,9,,1.2,,0.150561,0.059968,0.256212,(188),2018-07-07T01:38:10.290000Z,,,,,,,,,2.587152258715482,139.2,38.62037493913228,0.71,0.71,166.2634104207129,12.350756002928817,-27.063410420712888
17719.0887553,2018-07-07 02:07:48.458,P,122505,,1530929268458.0,201807070206.0,21194.0,32.8458,35.5937,5.9405, 7/07/2018 (188)  2:07:45.110,39,39,,3.3,,0.0336848,0.0410723,0.0591886,(188),2018-07-07T02:07:45.110000Z,,,,,,,,,125.90294901180856,135.7,34.543022738691405,0.85,0.95,162.34499302026936,14.538672981872732,-26.6449930202694
17719.099324900002,2018-07-07 02:23:01.669,P,122506,,1530930181669.0,201807070222.0,21195.0,32.8353,35.5925,5.0, 7/07/2018 (188)  2:22:58.100,21,21,,1.8,1.6,0.265149,0.259352,0.27589,(188),2018-07-07T02:22:58.100000Z,,,,,,,,,3.017212732189982,140.6,52.56292127236278,0.82,0.82,164.03376601465112,15.624217115688781,-23.433766014651095
17719.1183956,2018-07-07 02:50:29.381,P,122507,,1530931829381.0,201807070248.0,21196.0,32.834,35.5875,5.0, 7/07/2018 (188)  2:50:25.500,16,16,,1.7,1.5,0.276368,0.0664148,0.265589,(188),2018-07-07T02:50:25.500000Z,,,,,,,,,2.8851324503028577,151.2,43.75141010079179,0.78,0.94,165.8247701068059,15.642537801337474,-14.624770106805888
17719.1249842,2018-07-07 02:59:58.631,P,122508,,1530932398631.0,201807070258.0,21197.0,32.8398,35.5776,5.0, 7/07/2018 (188)  2:59:55.100,29,29,,1.6,1.6,0.145021,0.151438,0.152505,(188),2018-07-07T02:59:55.100000Z,,,,,,,,,2.000249457681301,135.5,48.41025564006155,0.82,0.8,168.68555144611287,14.809447214542535,-33.185551446112875
17719.1639432,2018-07-07 03:56:04.693,P,122511,,1530935764693.0,201807070353.0,21200.0,32.8453,35.5684,5.0, 7/07/2018 (188)  3:56:01.630,13,13,,1.5,,0.245953,0.256615,0.0675983,(188),2018-07-07T03:56:01.630000Z,,,,,,,,,8.168007338847406,141.2,34.649027202082905,0.81,0.87,171.6331006922606,14.05991864710801,-30.43310069226061
17719.1865888,2018-07-07 04:28:41.273,P,122512,,1530937721273.0,201807070427.0,21201.0,32.819,35.6041,5.0, 7/07/2018 (188)  4:28:37.510,31,31,,1.9,1.9,0.154374,0.166841,0.173277,(188),2018-07-07T04:28:37.510000Z,,,,,,,,,6.434926341579288,130.2,37.382967922586246,0.85,0.82,162.268178961043,17.67304400602515,-32.068178961043
17719.3472476,2018-07-07 08:20:02.193,P,122517,,1530951602193.0,201807070818.0,21206.0,32.8316,35.6108,7.3501, 7/07/2018 (188)  8:19:59.220,15,15,,1.5,,0.242648,0.168348,0.269704,(188),2018-07-07T08:19:59.220000Z,,,,,,,,,2.1971395216762786,133.3,37.54665243175585,0.82,0.8,158.72873623145742,16.560216492614714,-25.42873623145741
17719.3782056,2018-07-07 09:04:36.963,P,122519,,1530954276963.0,201807070902.0,21208.0,32.8349,35.5622,5.0, 7/07/2018 (188)  9:04:34.200,9,9,,1.3,,0.251392,0.157319,0.126527,(188),2018-07-07T09:04:34.200000Z,,,,,,,,,3.81293182627443,128.5,43.90501900577,0.7,0.55,174.43940130889743,15.138038836374724,-45.93940130889744
17719.4177528,2018-07-07 10:01:33.842,P,122520,,1530957693842.0,201807070959.0,21209.0,32.8293,35.5847,5.0, 7/07/2018 (188) 10:01:30.140,18,18,,1.7,1.5,0.066937,0.167215,0.270266,(188),2018-07-07T10:01:30.140000Z,,,,,,,,,6.3958546373304435,142.1,39.034151171813185,0.83,0.89,167.18328950617868,16.08984069936588,-25.08328950617868
17719.474717099998,2018-07-07 11:23:35.559,P,122522,0.0,1530962615559.0,201807071121.0,21211.0,32.8406,35.587,5.0, 7/07/2018 (188) 11:23:32.230,13,13,,1.6,,0.155779,0.121007,0.116169,(188),2018-07-07T11:23:32.230000Z,,,,,,,,,1.738656703829474,138.8,32.29372884998221,0.75,0.76,165.30960567640483,14.920108728965008,-26.50960567640482
17719.4906819,2018-07-07 11:46:34.911,P,122523,,1530963994911.0,201807071145.0,21212.0,32.8402,35.5859,5.0, 7/07/2018 (188) 11:46:31.590,37,37,,2.4,2.5,0.111718,0.116553,0.150529,(188),2018-07-07T11:46:31.590000Z,,,,,,,,,10.315900252451625,136.3,29.431686549379954,0.88,0.88,165.73414559345423,14.937523510320618,-29.434145593454186
17719.545617099997,2018-07-07 13:05:41.318,P,122524,0.0,1530968741318.0,201807071305.0,21213.0,32.8368,35.5802,5.0, 7/07/2018 (188) 13:05:37.620,17,17,,1.7,,0.259743,0.268688,0.121813,(188),2018-07-07T13:05:37.620000Z,,,,,,,,,2.1212813123402,157.9,39.000961794273,0.67,0.91,168.03332581635186,15.185136731462716,-10.133325816351926
17719.6406754,2018-07-07 15:22:34.350,P,122526,,1530976954350.0,201807071522.0,21215.0,32.8385,35.593,5.0, 7/07/2018 (188) 15:22:31.270,12,12,,1.7,,0.261657,0.244928,0.0896978,(188),2018-07-07T15:22:31.270000Z,,,,,,,,,2.855184078256902,134.6,29.41254681933303,0.88,0.66,163.49942567533714,15.295571840270673,-28.899425675337156
17719.7244088,2018-07-07 17:23:08.919,P,122529,,1530984188919.0,201807071721.0,21218.0,32.8635,35.5675,5.0, 7/07/2018 (188) 17:23:06.290,15,15,,1.6,,0.233383,0.146637,0.262956,(188),2018-07-07T17:23:06.290000Z,,,,,,,,,7.38495948990781,134.9,37.602041734593634,0.79,0.79,170.63005125753486,12.047280797296043,-35.730051257534846
17719.7316037,2018-07-07 17:33:30.559,P,122530,,1530984810559.0,201807071732.0,21219.0,32.8361,35.5951,5.0, 7/07/2018 (188) 17:33:27.090,35,35,,2.1,2.1,0.254258,0.245485,0.264978,(188),2018-07-07T17:33:27.090000Z,,,,,,,,,4.699891849828842,125.7,27.09721513536298,0.86,0.77,163.08657317914523,15.607528788351855,-37.38657317914524
17719.743419299994,2018-07-07 17:50:31.424,P,122532,,1530985831424.0,201807071748.0,21221.0,32.863,35.5683,5.0, 7/07/2018 (188) 17:50:28.430,18,18,,1.7,1.7,0.234119,0.147081,0.262681,(188),2018-07-07T17:50:28.430000Z,,,,,,,,,4.582238009818033,143.4,33.90922580984928,0.84,0.47,170.3241192311345,12.114461103496136,-26.924119231134487
17719.7697697,2018-07-07 18:28:28.098,P,122537,,1530988108098.0,201807071827.0,21226.0,32.8584,35.6017,5.0, 7/07/2018 (188) 18:28:25.260,25,25,,2.1,2.0,0.249161,0.234795,0.260032,(188),2018-07-07T18:28:25.260000Z,,,,,,,,,6.892527320934384,133.6,35.03033516560574,0.82,0.88,157.5078993748385,13.477699302235514,-23.907899374838532
17719.7921773,2018-07-07 19:00:44.119,P,122538,,1530990044119.0,201807071859.0,21227.0,32.8368,35.5802,5.0, 7/07/2018 (188) 19:00:40.230,13,13,,1.5,,0.270465,0.0649453,0.268639,(188),2018-07-07T19:00:40.230000Z,,,,,,,,,4.539019177839373,157.2,49.71666309955219,0.73,0.86,168.03332581635186,15.185136731462716,-10.833325816351923
17719.8593303,2018-07-07 20:37:26.135,P,122540,0.0,1530995846135.0,201807072035.0,21229.0,32.8749,35.5906,5.0, 7/07/2018 (188) 20:37:24.210,14,14,,1.4,,0.227576,0.101519,0.157038,(188),2018-07-07T20:37:24.210000Z,,,,,,,,,2.7055327335569808,121.2,45.91948474889359,0.79,0.7,158.80065734163816,11.38896854355223,-37.600657341638176
17719.8608747,2018-07-07 20:39:39.575,P,122541,0.0,1530995979575.0,201807072039.0,21230.0,32.8698,35.5862,5.0, 7/07/2018 (188) 20:39:37.260,13,13,,1.2,,0.11235,0.2456,0.238549,(188),2018-07-07T20:39:37.260000Z,,,,,,,,,3.278483959340677,137.0,34.45167117076306,0.76,0.84,161.66094019589698,11.784006747797886,-24.660940195896984
17719.9809407,2018-07-07 23:32:33.277,P,122545,,1531006353277.0,201807072330.0,21234.0,32.8382,35.5908,5.0, 7/07/2018 (188) 23:32:29.830,11,11,,1.2,,0.259103,0.16413,0.118256,(188),2018-07-07T23:32:29.830000Z,,,,,,,,,2.6205600955429067,68.1,84.70831836616811,0.67,0.75,164.27446414567433,15.270664560274913,-96.17446414567435
17720.0065585,2018-07-08 00:09:26.651,P,122547,,1531008566651.0,201807080007.0,21236.0,32.8291,35.5544,5.0379, 7/08/2018 (189)  0:09:23.700,15,15,,1.1,,0.112608,0.143925,0.166063,(189),2018-07-08T00:09:23.700000Z,,,,,,,,,2.360409085267125,149.6,63.76809376667046,0.84,0.27,177.31020330919296,15.729145094931972,-27.71020330919297
17720.269958700002,2018-07-08 06:28:44.432,P,122552,,1531031324432.0,201807080626.0,21241.0,32.8273,35.5771,5.0, 7/08/2018 (189)  6:28:40.370,6,6,,0.8,,0.0663508,0.0690724,0.0690017,(189),2018-07-08T06:28:40.370000Z,,,,,,,,,2.0256779940045573,145.8,36.797110142596324,0.66,0.72,169.8130395073979,16.16642848652402,-24.013039507397878
17720.3402373,2018-07-08 08:09:56.502,P,122553,,1531037396502.0,201807080808.0,21242.0,32.8254,35.5943,5.0, 7/08/2018 (189)  8:09:53.010,21,21,,1.9,1.9,0.162508,0.157074,0.168933,(189),2018-07-08T08:09:53.010000Z,,,,,,,,,2.802140105613932,142.5,29.17854973745053,0.75,0.66,164.5153729984685,16.72949702855313,-22.01537299846852
17720.461167299996,2018-07-08 11:04:04.856,P,122554,,1531047844856.0,201807081102.0,21243.0,32.8386,35.5832,5.0, 7/08/2018 (189) 11:04:01.550,22,22,,3.0,3.1,0.246427,0.251994,0.353019,(189),2018-07-08T11:04:01.550000Z,,,,,,,,,14.95800532620511,139.2,30.51060640098489,0.9,0.81,166.83162256477033,15.05065462874702,-27.631622564770353
17720.5272325,2018-07-08 12:39:12.883,P,122555,,1531053552883.0,201807081237.0,21244.0,32.8722,35.5934,5.0, 7/08/2018 (189) 12:39:10.220,22,22,,2.7,2.7,0.238012,0.0599765,0.0626991,(189),2018-07-08T12:39:10.220000Z,,,,,,,,,20.565953999779722,130.0,35.86726034228,0.81,0.94,158.14124229609973,11.764157093398214,-28.141242296099723
17720.536357900004,2018-07-08 12:52:21.320,P,122556,,1531054341320.0,201807081251.0,21245.0,32.8401,35.5806,5.0, 7/08/2018 (189) 12:52:17.390,24,24,,2.3,2.3,0.257511,0.266474,0.268217,(189),2018-07-08T12:52:17.390000Z,,,,,,,,,3.2330467292537195,134.6,29.69796013064356,0.85,0.69,167.59869297622038,14.834306878525194,-32.998692976220376
17720.5630934,2018-07-08 13:30:51.269,P,122557,,1531056651269.0,201807081329.0,21246.0,32.8341,35.5993,5.174, 7/08/2018 (189) 13:30:47.850,36,36,,3.8,3.9,0.258613,0.244789,0.364424,(189),2018-07-08T13:30:47.850000Z,,,,,,,,,113.86005622939525,137.7,26.970049440068664,0.88,0.9,161.96883161566254,15.937343475018512,-24.268831615662567
17720.5791493,2018-07-08 13:53:58.501,P,122558,,1531058038501.0,201807081352.0,21247.0,32.8415,35.5872,5.0, 7/08/2018 (189) 13:53:54.870,20,20,,2.4,2.2,0.259881,0.121905,0.261244,(189),2018-07-08T13:53:54.870000Z,,,,,,,,,6.293156459265577,139.9,23.632350749015803,0.81,0.87,165.14184119261802,14.828089940113967,-25.241841192618008
17720.598675999998,2018-07-08 14:22:05.605,P,122559,,1531059725605.0,201807081420.0,21248.0,32.8276,35.5817,5.0, 7/08/2018 (189) 14:22:01.460,28,28,,2.3,2.4,0.267429,0.278066,0.273162,(189),2018-07-08T14:22:01.460000Z,,,,,,,,,12.644931880944586,134.8,29.088239191768114,0.82,0.84,168.29717212327577,16.215154050456523,-33.497172123275774
17720.618239099997,2018-07-08 14:50:15.853,P,122560,,1531061415853.0,201807081448.0,21249.0,32.819,35.5823,5.0, 7/08/2018 (189) 14:50:12.670,23,23,,1.9,1.7,0.120663,0.12237,0.167242,(189),2018-07-08T14:50:12.670000Z,,,,,,,,,4.561199913679461,143.8,33.38818420220685,0.8,0.65,168.76035033325562,17.163531727638837,-24.9603503332556
17720.619269,2018-07-08 14:51:44.837,P,122561,,1531061504837.0,201807081449.0,21250.0,32.832,35.5807,5.0, 7/08/2018 (189) 14:51:40.770,24,24,,2.1,2.1,0.263637,0.274294,0.271219,(189),2018-07-08T14:51:40.770000Z,,,,,,,,,8.834273180400277,136.6,32.76856202094132,0.82,0.96,168.26953270372016,15.717113949839597,-31.66953270372016
17720.762586200002,2018-07-08 18:18:07.442,P,122562,,1531073887442.0,201807081816.0,21251.0,32.8552,35.5647,5.0, 7/08/2018 (189) 18:18:04.360,19,19,,1.6,1.4,0.142613,0.149041,0.161311,(189),2018-07-08T18:18:04.360000Z,,,,,,,,,4.836787212415983,145.0,45.32175504562084,0.83,0.86,172.44005900556374,12.921828309190998,-27.44005900556374
17720.7756272,2018-07-08 18:36:54.185,P,122563,,1531075014185.0,201807081835.0,21252.0,32.8466,35.5738,5.0, 7/08/2018 (189) 18:36:51.130,26,26,,2.3,2.2,0.0619617,0.266165,0.216783,(189),2018-07-08T18:36:51.130000Z,,,,,,,,,3.610654974283036,119.5,59.449177839856006,0.68,0.94,169.50401498580075,13.999851703242534,-50.00401498580076
17720.7922653,2018-07-08 19:00:51.720,P,122564,,1531076451720.0,201807081859.0,21253.0,32.846,35.5858,5.7672, 7/08/2018 (189) 19:00:48.290,27,27,,2.8,2.9,0.243449,0.254089,0.24711,(189),2018-07-08T19:00:48.290000Z,,,,,,,,,18.77023137464083,140.8,34.426851311345104,0.87,0.94,165.13504231321363,14.310905167737843,-24.335042313213627
17720.8367888,2018-07-08 20:04:58.553,P,122565,,1531080298553.0,201807082003.0,21254.0,32.8464,35.5924,5.445, 7/08/2018 (189) 20:04:55.380,43,43,,3.0,,0.0709572,0.0645302,0.0964716,(189),2018-07-08T20:04:55.380000Z,,,,,,,,,11.216057434680076,140.0,30.833123133663605,0.86,0.85,162.72409610561215,14.43862457069799,-22.72409610561215
17720.837912,2018-07-08 20:06:35.593,P,122566,,1531080395593.0,201807082005.0,21255.0,32.8444,35.5708,5.0, 7/08/2018 (189) 20:06:31.650,12,12,,1.6,,0.149667,0.162541,0.161788,(189),2018-07-08T20:06:31.650000Z,,,,,,,,,3.2805303103736407,140.5,39.08269933780321,0.87,0.67,170.79627253068406,14.193022004950711,-30.296272530684057
17720.8532185,2018-07-08 20:28:38.075,P,122567,,1531081718075.0,201807082027.0,21256.0,32.8357,35.5742,5.0, 7/08/2018 (189) 20:28:34.090,21,21,,1.8,1.8,0.25691,0.163746,0.16069,(189),2018-07-08T20:28:34.090000Z,,,,,,,,,4.786875441557378,152.3,47.819409731706166,0.73,0.47,170.19662950365284,15.199562353369288,-17.896629503652836
